world_index,ellipse,marker_type
4191,"(823.1460571289062, 228.68075561523438)",Ref
4192,"(823.1701049804688, 228.85093688964844)",Ref
4193,"(823.3394775390625, 229.06747436523438)",Ref
4194,"(823.7154541015625, 229.0406036376953)",Ref
4195,"(823.3895874023438, 228.97427368164062)",Ref
4196,"(823.0355834960938, 229.05264282226562)",Ref
4197,"(823.0, 229.10997009277344)",Ref
4198,"(823.02587890625, 229.24307250976562)",Ref
4199,"(823.34619140625, 229.42703247070312)",Ref
4200,"(823.2867431640625, 229.76300048828125)",Ref
4201,"(823.2383422851562, 229.8970489501953)",Ref
4202,"(823.77880859375, 229.99830627441406)",Ref
4203,"(824.0, 229.5)",Ref
4204,"(824.1583862304688, 229.0615997314453)",Ref
4205,"(824.0961303710938, 229.0961456298828)",Ref
4206,"(824.0615844726562, 229.1584014892578)",Ref
4207,"(823.8416137695312, 229.0615997314453)",Ref
4208,"(823.6185302734375, 229.0)",Ref
4209,"(823.796875, 229.0)",Ref
4210,"(823.9038696289062, 228.9038543701172)",Ref
4211,"(823.97412109375, 228.75692749023438)",Ref
4212,"(824.0405883789062, 228.28453063964844)",Ref
4213,"(300.796875, 233.0)",Ref
4214,"(300.796875, 233.0)",Ref
4215,"(300.8415832519531, 233.0615997314453)",Ref
4216,"(300.9606018066406, 232.85934448242188)",Ref
4217,"(301.16693115234375, 233.05421447753906)",Ref
4218,"(300.84185791015625, 232.9562530517578)",Ref
4219,"(300.77398681640625, 233.22601318359375)",Ref
4220,"(300.80096435546875, 233.1593780517578)",Ref
4221,"(301.0, 232.89002990722656)",Ref
4222,"(300.74041748046875, 232.31297302246094)",Ref
4223,"(300.869384765625, 232.14256286621094)",Ref
4224,"(301.0, 232.10997009277344)",Ref
4225,"(301.42742919921875, 232.4334259033203)",Ref
4226,"(301.54498291015625, 232.33827209472656)",Ref
4227,"(301.4579162597656, 232.46591186523438)",Ref
4228,"(301.2352600097656, 232.78277587890625)",Ref
4229,"(300.92724609375, 232.63441467285156)",Ref
4230,"(300.855712890625, 232.57659912109375)",Ref
4231,"(300.5719299316406, 232.3699951171875)",Ref
4232,"(300.9038391113281, 232.0961456298828)",Ref
4233,"(300.6614685058594, 232.0274658203125)",Ref
4234,"(300.6185607910156, 232.0)",Ref
4235,"(300.59857177734375, 231.7279815673828)",Ref
4236,"(300.8862609863281, 231.81448364257812)",Ref
4237,"(301.0961608886719, 231.9038543701172)",Ref
4238,"(301.3395080566406, 231.93252563476562)",Ref
4239,"(301.1584167480469, 231.9384002685547)",Ref
4240,"(301.203125, 232.0)",Ref
4241,"(301.01220703125, 232.22886657714844)",Ref
4242,"(301.0, 232.5)",Ref
4243,"(301.0647888183594, 232.72569274902344)",Ref
4244,"(300.9951171875, 232.59332275390625)",Ref
4245,"(300.6668701171875, 232.10845947265625)",Ref
4246,"(300.299072265625, 232.3643035888672)",Ref
4247,"(300.552490234375, 232.56796264648438)",Ref
4248,"(300.90631103515625, 232.7655029296875)",Ref
4249,"(301.0931701660156, 232.59674072265625)",Ref
4250,"(301.130615234375, 232.85743713378906)",Ref
4251,"(300.9038391113281, 233.0961456298828)",Ref
4252,"(300.934326171875, 233.54795837402344)",Ref
4253,"(300.9383850097656, 233.1584014892578)",Ref
4254,"(301.0356140136719, 232.94735717773438)",Ref
4255,"(301.0234069824219, 233.04678344726562)",Ref
4256,"(301.2237548828125, 232.9147186279297)",Ref
4257,"(301.2019348144531, 232.72134399414062)",Ref
4258,"(301.6726379394531, 232.19964599609375)",Ref
4259,"(301.7569274902344, 232.02584838867188)",Ref
4260,"(302.1099853515625, 232.0)",Ref
4261,"(302.44024658203125, 231.9345703125)",Ref
4262,"(302.5371398925781, 232.07052612304688)",Ref
4263,"(302.076171875, 232.0)",Ref
4264,"(301.5521545410156, 232.20310974121094)",Ref
4265,"(301.4628601074219, 231.92947387695312)",Ref
4266,"(301.4870910644531, 231.80209350585938)",Ref
4267,"(301.8813781738281, 231.67333984375)",Ref
4268,"(302.0616149902344, 231.8415985107422)",Ref
4269,"(825.1809692382812, 227.3999786376953)",Ref
4270,"(825.2167358398438, 227.5)",Ref
4271,"(825.2344360351562, 227.6328887939453)",Ref
4272,"(825.0, 228.0)",Ref
4273,"(824.7154541015625, 227.9593963623047)",Ref
4274,"(824.5480346679688, 227.10414123535156)",Ref
4275,"(824.2233276367188, 226.85426330566406)",Ref
4276,"(824.1583862304688, 227.0615997314453)",Ref
4277,"(824.462890625, 227.07052612304688)",Ref
4278,"(824.7739868164062, 227.77398681640625)",Ref
4279,"(824.8970336914062, 227.7616424560547)",Ref
4280,"(824.8190307617188, 227.6000213623047)",Ref
4281,"(824.9623413085938, 227.40557861328125)",Ref
4282,"(824.9384155273438, 227.1584014892578)",Ref
4283,"(825.0836181640625, 226.85105895996094)",Ref
4284,"(824.9384155273438, 226.1584014892578)",Ref
4285,"(824.8190307617188, 226.3999786376953)",Ref
4286,"(824.3331298828125, 226.89154052734375)",Ref
4287,"(824.1480102539062, 226.5)",Ref
4288,"(823.9351806640625, 226.72569274902344)",Ref
4289,"(823.9644165039062, 226.94735717773438)",Ref
4290,"(824.1406860351562, 226.9606170654297)",Ref
4291,"(824.5651245117188, 226.4186553955078)",Ref
4292,"(824.941650390625, 226.0721893310547)",Ref
4293,"(824.8068237304688, 226.03709411621094)",Ref
4294,"(824.4188232421875, 225.88038635253906)",Ref
4295,"(824.22119140625, 226.00169372558594)",Ref
4296,"(824.3814697265625, 226.0)",Ref
4297,"(824.2430419921875, 226.02584838867188)",Ref
4298,"(824.6000366210938, 226.1809844970703)",Ref
4299,"(824.2845458984375, 226.0406036376953)",Ref
4300,"(824.1029663085938, 225.7616424560547)",Ref
4301,"(824.0, 225.79689025878906)",Ref
4302,"(824.2643432617188, 225.46421813964844)",Ref
4303,"(824.3331298828125, 225.89154052734375)",Ref
4304,"(824.244140625, 226.07473754882812)",Ref
4305,"(824.1071166992188, 226.44918823242188)",Ref
4306,"(824.0194702148438, 227.09744262695312)",Ref
4307,"(824.0615844726562, 227.8415985107422)",Ref
4308,"(823.8915405273438, 227.33314514160156)",Ref
4309,"(823.755859375, 227.07473754882812)",Ref
4310,"(823.6185302734375, 227.0)",Ref
4311,"(823.6185302734375, 227.0)",Ref
4312,"(824.0355834960938, 226.94735717773438)",Ref
4313,"(824.462890625, 226.92947387695312)",Ref
4314,"(824.1052856445312, 227.28518676757812)",Ref
4315,"(824.0615844726562, 227.8415985107422)",Ref
4316,"(823.9038696289062, 227.9038543701172)",Ref
4317,"(823.8553466796875, 227.79946899414062)",Ref
4318,"(823.9038696289062, 227.0961456298828)",Ref
4319,"(823.8416137695312, 227.0615997314453)",Ref
4320,"(824.0615844726562, 227.1584014892578)",Ref
4321,"(823.9606323242188, 227.14065551757812)",Ref
4322,"(824.0, 227.20310974121094)",Ref
4323,"(824.203857421875, 227.5)",Ref
4324,"(824.595947265625, 227.21078491210938)",Ref
4325,"(304.59161376953125, 503.87200927734375)",Ref
4326,"(304.59161376953125, 503.87200927734375)",Ref
4327,"(304.43975830078125, 504.0555419921875)",Ref
4328,"(303.94476318359375, 504.1789855957031)",Ref
4329,"(304.179931640625, 504.140869140625)",Ref
4330,"(303.9900817871094, 504.3067626953125)",Ref
4331,"(304.0, 504.7059631347656)",Ref
4332,"(304.01947021484375, 504.9025573730469)",Ref
4333,"(304.5, 504.85198974609375)",Ref
4334,"(304.52301025390625, 504.64166259765625)",Ref
4335,"(304.7197570800781, 504.8868713378906)",Ref
4336,"(304.5257568359375, 505.00933837890625)",Ref
4337,"(304.40838623046875, 505.12799072265625)",Ref
4338,"(304.0961608886719, 505.0961608886719)",Ref
4339,"(304.2802429199219, 505.1131286621094)",Ref
4340,"(304.2514953613281, 505.20013427734375)",Ref
4341,"(304.2430725097656, 505.0258483886719)",Ref
4342,"(304.27789306640625, 504.70404052734375)",Ref
4343,"(304.4478454589844, 504.203125)",Ref
4344,"(304.7687683105469, 504.3539733886719)",Ref
4345,"(305.0523376464844, 504.7156677246094)",Ref
4346,"(304.6453552246094, 504.48724365234375)",Ref
4347,"(304.7197570800781, 504.8868713378906)",Ref
4348,"(304.6209716796875, 505.1536560058594)",Ref
4349,"(304.63818359375, 505.4139404296875)",Ref
4350,"(304.40838623046875, 505.12799072265625)",Ref
4351,"(304.3814392089844, 505.0)",Ref
4352,"(304.5521545410156, 504.796875)",Ref
4353,"(304.140869140625, 504.820068359375)",Ref
4354,"(304.281005859375, 504.8115539550781)",Ref
4355,"(304.6755065917969, 504.8067321777344)",Ref
4356,"(304.92669677734375, 504.54400634765625)",Ref
4357,"(304.912841796875, 504.9197692871094)",Ref
4358,"(304.59161376953125, 504.87200927734375)",Ref
4359,"(304.452392578125, 504.4429931640625)",Ref
4360,"(304.152587890625, 504.31903076171875)",Ref
4361,"(304.1457214355469, 504.22332763671875)",Ref
4362,"(304.2398376464844, 504.36431884765625)",Ref
4363,"(304.4677734375, 504.3388671875)",Ref
4364,"(304.3244934082031, 504.1932678222656)",Ref
4365,"(304.1348571777344, 504.0994873046875)",Ref
4366,"(304.3814392089844, 504.0)",Ref
4367,"(304.5777893066406, 503.6933288574219)",Ref
4368,"(304.59161376953125, 503.87200927734375)",Ref
4369,"(304.5371398925781, 503.9294738769531)",Ref
4370,"(304.2802429199219, 504.1131286621094)",Ref
4371,"(304.2998046875, 504.3597106933594)",Ref
4372,"(304.46051025390625, 504.8360900878906)",Ref
4373,"(304.44268798828125, 504.4390563964844)",Ref
4374,"(304.4478454589844, 504.203125)",Ref
4375,"(304.1855163574219, 503.8862609863281)",Ref
4376,"(304.2706298828125, 503.8503112792969)",Ref
4377,"(304.8115539550781, 503.281005859375)",Ref
4378,"(304.9502258300781, 503.0833435058594)",Ref
4379,"(304.8862609863281, 503.1855163574219)",Ref
4380,"(304.6563720703125, 503.3436279296875)",Ref
4381,"(825.9703369140625, 501.10980224609375)",Ref
4382,"(825.8416137695312, 500.9383850097656)",Ref
4383,"(825.9474487304688, 500.71978759765625)",Ref
4384,"(826.0393676757812, 500.8593444824219)",Ref
4385,"(826.0441284179688, 501.1497802734375)",Ref
4386,"(826.0441284179688, 501.1497802734375)",Ref
4387,"(825.9785766601562, 501.10931396484375)",Ref
4388,"(826.1046752929688, 501.10467529296875)",Ref
4389,"(826.0555419921875, 501.5)",Ref
4390,"(826.032958984375, 501.3467712402344)",Ref
4391,"(826.0, 501.203125)",Ref
4392,"(825.7653198242188, 501.5555114746094)",Ref
4393,"(825.2357177734375, 501.614501953125)",Ref
4394,"(825.1029663085938, 501.76165771484375)",Ref
4395,"(825.1046752929688, 502.10467529296875)",Ref
4396,"(825.0405883789062, 502.2845153808594)",Ref
4397,"(825.1046752929688, 502.10467529296875)",Ref
4398,"(824.9606323242188, 502.1406555175781)",Ref
4399,"(824.8694458007812, 502.5269775390625)",Ref
4400,"(824.8818359375, 502.80706787109375)",Ref
4401,"(824.94580078125, 502.83306884765625)",Ref
4402,"(825.1192626953125, 502.8807373046875)",Ref
4403,"(825.1447143554688, 503.1778259277344)",Ref
4404,"(824.4921264648438, 503.31195068359375)",Ref
4405,"(824.1669311523438, 503.0542297363281)",Ref
4406,"(824.0961303710938, 502.9038391113281)",Ref
4407,"(824.0982055664062, 502.64617919921875)",Ref
4408,"(824.001708984375, 502.77880859375)",Ref
4409,"(824.0733032226562, 502.54400634765625)",Ref
4410,"(824.1429443359375, 502.348876953125)",Ref
4411,"(824.0674438476562, 502.6604919433594)",Ref
4412,"(824.2091064453125, 502.4822082519531)",Ref
4413,"(824.3758544921875, 502.1769104003906)",Ref
4414,"(824.6119995117188, 502.32623291015625)",Ref
4415,"(824.394775390625, 502.7911682128906)",Ref
4416,"(824.561279296875, 502.916748046875)",Ref
4417,"(824.3255004882812, 503.03033447265625)",Ref
4418,"(824.1528930664062, 503.47576904296875)",Ref
4419,"(824.28515625, 503.1053161621094)",Ref
4420,"(824.4031372070312, 503.0323486328125)",Ref
4421,"(824.8156127929688, 502.98223876953125)",Ref
4422,"(824.8330688476562, 502.9457702636719)",Ref
4423,"(825.0405883789062, 502.7154846191406)",Ref
4424,"(825.0936889648438, 502.2480773925781)",Ref
4425,"(825.1185913085938, 502.32666015625)",Ref
4426,"(825.0405883789062, 502.7154846191406)",Ref
4427,"(824.9063110351562, 502.7519226074219)",Ref
4428,"(824.6356811523438, 502.2398376464844)",Ref
4429,"(824.859130859375, 502.179931640625)",Ref
4430,"(824.7762451171875, 502.08526611328125)",Ref
4431,"(824.462158203125, 501.9754333496094)",Ref
4432,"(824.5248413085938, 501.52484130859375)",Ref
4433,"(824.6113891601562, 501.57244873046875)",Ref
4434,"(824.4754028320312, 501.1304016113281)",Ref
4435,"(824.8807373046875, 501.1192626953125)",Ref
4436,"(825.0, 501.203125)",Ref
4437,"(303.452392578125, 503.4429931640625)",Ref
4438,"(303.5523681640625, 503.3330993652344)",Ref
4439,"(303.4628601074219, 503.9294738769531)",Ref
4440,"(303.2720031738281, 503.59857177734375)",Ref
4441,"(303.3219299316406, 503.23504638671875)",Ref
4442,"(303.3828125, 503.2157287597656)",Ref
4443,"(303.0961608886719, 503.0961608886719)",Ref
4444,"(303.3563537597656, 503.4226379394531)",Ref
4445,"(303.6358642578125, 503.3521423339844)",Ref
4446,"(304.0616149902344, 503.1584167480469)",Ref
4447,"(303.9562072753906, 503.5076904296875)",Ref
4448,"(303.5, 503.74981689453125)",Ref
4449,"(303.5196533203125, 503.13360595703125)",Ref
4450,"(303.4259948730469, 502.90087890625)",Ref
4451,"(303.55975341796875, 502.9345703125)",Ref
4452,"(303.5371398925781, 502.9294738769531)",Ref
4453,"(303.44024658203125, 503.0654296875)",Ref
4454,"(303.43975830078125, 503.0555419921875)",Ref
4455,"(303.59161376953125, 502.87200927734375)",Ref
4456,"(304.0356140136719, 503.0526428222656)",Ref
4457,"(304.1753845214844, 502.8058776855469)",Ref
4458,"(304.08038330078125, 502.870849609375)",Ref
4459,"(304.0532531738281, 502.77484130859375)",Ref
4460,"(303.9606018066406, 502.8593444824219)",Ref
4461,"(303.9502258300781, 503.0833435058594)",Ref
4462,"(303.9936218261719, 503.3799743652344)",Ref
4463,"(303.77667236328125, 503.8542785644531)",Ref
4464,"(303.5521545410156, 503.203125)",Ref
4465,"(303.5521545410156, 503.203125)",Ref
4466,"(303.7157287597656, 503.18231201171875)",Ref
4467,"(304.0, 503.0)",Ref
4468,"(304.5521545410156, 502.796875)",Ref
4469,"(304.5777893066406, 502.6933288574219)",Ref
4470,"(304.1534729003906, 503.1534729003906)",Ref
4471,"(303.8813781738281, 503.32666015625)",Ref
4472,"(303.6647033691406, 503.2882080078125)",Ref
4473,"(303.9764709472656, 503.0710144042969)",Ref
4474,"(303.87518310546875, 503.19970703125)",Ref
4475,"(303.6200256347656, 503.0063781738281)",Ref
4476,"(303.5371398925781, 502.9294738769531)",Ref
4477,"(303.5134582519531, 502.7681884765625)",Ref
4478,"(303.4819641113281, 502.7253112792969)",Ref
4479,"(304.0324401855469, 502.6742248535156)",Ref
4480,"(304.0370788574219, 502.8067932128906)",Ref
4481,"(304.34600830078125, 502.8670349121094)",Ref
4482,"(304.0841979980469, 502.9662170410156)",Ref
4483,"(304.0526428222656, 503.0356140136719)",Ref
4484,"(304.09222412109375, 502.9704895019531)",Ref
4485,"(304.0526428222656, 503.0356140136719)",Ref
4486,"(304.0337829589844, 502.9158020019531)",Ref
4487,"(304.0, 503.0)",Ref
4488,"(304.2843322753906, 502.9476623535156)",Ref
4489,"(304.5, 503.0)",Ref
4490,"(304.57720947265625, 503.0)",Ref
4491,"(304.5371398925781, 503.0705261230469)",Ref
4492,"(304.2242736816406, 502.8765869140625)",Ref
4493,"(825.0, 500.8900146484375)",Ref
4494,"(825.0083618164062, 500.6825866699219)",Ref
4495,"(825.203125, 501.0)",Ref
4496,"(825.4927978515625, 501.29144287109375)",Ref
4497,"(825.3485107421875, 501.32867431640625)",Ref
4498,"(825.2318115234375, 501.5134582519531)",Ref
4499,"(824.932373046875, 501.77777099609375)",Ref
4500,"(825.1768798828125, 501.51654052734375)",Ref
4501,"(825.2845458984375, 501.04058837890625)",Ref
4502,"(825.6594848632812, 501.1139221191406)",Ref
4503,"(825.5508422851562, 501.07220458984375)",Ref
4504,"(825.5418701171875, 501.1059875488281)",Ref
4505,"(825.1669311523438, 501.0542297363281)",Ref
4506,"(825.2481079101562, 501.09368896484375)",Ref
4507,"(825.4031372070312, 501.0323486328125)",Ref
4508,"(825.2905883789062, 501.16729736328125)",Ref
4509,"(825.5396118164062, 501.1944580078125)",Ref
4510,"(825.9384155273438, 501.1584167480469)",Ref
4511,"(826.0118408203125, 501.10723876953125)",Ref
4512,"(826.1053466796875, 501.09979248046875)",Ref
4513,"(825.9606323242188, 501.1406555175781)",Ref
4514,"(825.7257080078125, 501.0647888183594)",Ref
4515,"(825.3174438476562, 501.19293212890625)",Ref
4516,"(825.4534301757812, 501.3677978515625)",Ref
4517,"(825.6165161132812, 501.64971923828125)",Ref
4518,"(825.8814086914062, 501.32666015625)",Ref
4519,"(825.5935668945312, 501.138671875)",Ref
4520,"(825.4224853515625, 501.0734558105469)",Ref
4521,"(825.8416137695312, 501.0616149902344)",Ref
4522,"(825.9505004882812, 501.06109619140625)",Ref
4523,"(825.8593139648438, 501.0393981933594)",Ref
4524,"(826.0, 501.203125)",Ref
4525,"(825.8807373046875, 501.8807373046875)",Ref
4526,"(825.8209228515625, 502.0657958984375)",Ref
4527,"(825.7154541015625, 501.95941162109375)",Ref
4528,"(825.4224853515625, 501.9265441894531)",Ref
4529,"(825.1873168945312, 501.7700500488281)",Ref
4530,"(825.43310546875, 501.568603515625)",Ref
4531,"(825.8743896484375, 501.5514831542969)",Ref
4532,"(826.1778564453125, 501.1446838378906)",Ref
4533,"(825.9384155273438, 501.1584167480469)",Ref
4534,"(825.7593383789062, 501.7593078613281)",Ref
4535,"(825.3814697265625, 502.0)",Ref
4536,"(825.7108154296875, 501.7406921386719)",Ref
4537,"(825.696044921875, 501.4465026855469)",Ref
4538,"(825.7435302734375, 501.3548278808594)",Ref
4539,"(825.4148559570312, 501.185546875)",Ref
4540,"(825.0615844726562, 501.1584167480469)",Ref
4541,"(825.323974609375, 501.1221618652344)",Ref
4542,"(825.798095703125, 501.2786560058594)",Ref
4543,"(825.95703125, 501.62237548828125)",Ref
4544,"(825.9002075195312, 501.8946533203125)",Ref
4545,"(825.8946533203125, 501.90020751953125)",Ref
4546,"(825.8330688476562, 501.9457702636719)",Ref
4547,"(825.6605224609375, 502.0674743652344)",Ref
4548,"(825.7616577148438, 502.1029357910156)",Ref
4549,"(562.108642578125, 366.74615478515625)",Stop
4550,"(561.7847900390625, 366.65264892578125)",Stop
4551,"(562.0, 367.0)",Stop
4552,"(562.0, 367.1867370605469)",Stop
4553,"(562.2501831054688, 367.5)",Stop
4554,"(562.75830078125, 367.24169921875)",Stop
4555,"(562.3942260742188, 367.2221374511719)",Stop
4556,"(562.2152099609375, 367.65264892578125)",Stop
4557,"(562.0, 367.1867370605469)",Stop
4558,"(562.0, 368.3212585449219)",Stop
4559,"(562.108642578125, 369.25384521484375)",Stop
4560,"(562.5, 370.19915771484375)",Stop
4561,"(562.8810424804688, 371.0462341308594)",Stop
4562,"(562.7847900390625, 371.34735107421875)",Stop
4563,"(562.6526489257812, 371.7847900390625)",Stop
4564,"(562.7498168945312, 372.5)",Stop
4565,"(562.8868408203125, 373.7197570800781)",Stop
4566,"(563.0, 375.0)",Stop
4567,"(563.0, 376.3212585449219)",Stop
4568,"(562.6057739257812, 377.7778625488281)",Stop
4569,"(562.0337524414062, 378.9158020019531)",Stop
4570,"(561.7498168945312, 379.5)",Stop
4571,"(562.0, 379.48126220703125)",Stop
