world_index,gaze_timestamp,gaze,marker,marker_type
4395,8829.699229795931,"(816.9190161291108, 494.9453788003715)","(825.1046752929688, 502.10467529296875)",Ref
4395,8829.70980690693,"(819.6651588325133, 493.97840729525916)","(825.1046752929688, 502.10467529296875)",Ref
4395,8829.722629054932,"(817.1269406171975, 488.01163376342424)","(825.1046752929688, 502.10467529296875)",Ref
4396,8829.73174170293,"(816.00572325791, 493.20781341246453)","(825.0405883789062, 502.2845153808594)",Ref
4396,8829.742830276931,"(816.4179724711935, 491.0905163174989)","(825.0405883789062, 502.2845153808594)",Ref
4396,8829.756043276931,"(817.870067229878, 495.7093975118148)","(825.0405883789062, 502.2845153808594)",Ref
4397,8829.76575090693,"(817.555745058678, 489.66310141544665)","(825.1046752929688, 502.10467529296875)",Ref
4397,8829.776078072931,"(813.980890870955, 495.3764235283062)","(825.1046752929688, 502.10467529296875)",Ref
4397,8829.78940820293,"(816.9885158784111, 487.90993260051295)","(825.1046752929688, 502.10467529296875)",Ref
4398,8829.799005072931,"(817.2961517490669, 495.94504904467186)","(824.9606323242188, 502.1406555175781)",Ref
4398,8829.809346184931,"(815.2952669155081, 491.6219719459767)","(824.9606323242188, 502.1406555175781)",Ref
4399,8829.82488755493,"(817.4127460095189, 494.33811752336436)","(824.8694458007812, 502.5269775390625)",Ref
4399,8829.83239309193,"(820.719636329711, 492.76641273522023)","(824.8694458007812, 502.5269775390625)",Ref
4399,8829.84267064693,"(815.450348971789, 494.6740215966489)","(824.8694458007812, 502.5269775390625)",Ref
4399,8829.85590568493,"(818.2200912550724, 496.0745246610295)","(824.8694458007812, 502.5269775390625)",Ref
4400,8829.865515517931,"(818.3145545519849, 490.25903420142333)","(824.8818359375, 502.80706787109375)",Ref
4400,8829.875910702931,"(817.2303567993815, 491.7614001392282)","(824.8818359375, 502.80706787109375)",Ref
4400,8829.88920162893,"(825.265339793166, 486.7726730959856)","(824.8818359375, 502.80706787109375)",Ref
4401,8829.898817165931,"(840.0259038793267, 489.38510650795905)","(824.94580078125, 502.83306884765625)",Ref
4401,8829.90918857293,"(834.0488004535209, 488.7745284727221)","(824.94580078125, 502.83306884765625)",Ref
4401,8829.922483535931,"(833.3981591171151, 488.61869176549214)","(824.94580078125, 502.83306884765625)",Ref
4402,8829.932039943931,"(836.2596661371283, 491.41867433619393)","(825.1192626953125, 502.8807373046875)",Ref
4402,8829.94245448093,"(834.556187681831, 486.0618880173853)","(825.1192626953125, 502.8807373046875)",Ref
4402,8829.95563462893,"(837.2854636125469, 490.79407589151515)","(825.1192626953125, 502.8807373046875)",Ref
4403,8829.965282165931,"(834.0488004535209, 488.7745284727221)","(825.1447143554688, 503.1778259277344)",Ref
4403,8829.975757258931,"(834.7419440505885, 486.82431046176595)","(825.1447143554688, 503.1778259277344)",Ref
4404,8829.990412313931,"(833.7794082942293, 488.97200001933624)","(824.4921264648438, 503.31195068359375)",Ref
4404,8829.99875349893,"(834.2293332877616, 491.78951952523556)","(824.4921264648438, 503.31195068359375)",Ref
4404,8830.010250091931,"(836.0755029826885, 488.6651221853723)","(824.4921264648438, 503.31195068359375)",Ref
4404,8830.02213164693,"(834.5515500946349, 492.4534094777946)","(824.4921264648438, 503.31195068359375)",Ref
4405,8830.031225998931,"(836.4412232157702, 488.79586346373145)","(824.1669311523438, 503.0542297363281)",Ref
4405,8830.04233403593,"(835.5766786591018, 492.8270212192571)","(824.1669311523438, 503.0542297363281)",Ref
4405,8830.05557314693,"(835.8767850915517, 491.8891109613865)","(824.1669311523438, 503.0542297363281)",Ref
4406,8830.06513998093,"(836.5199379808207, 491.3579753668754)","(824.0961303710938, 502.9038391113281)",Ref
4406,8830.075584794931,"(836.6077973503118, 494.576704759559)","(824.0961303710938, 502.9038391113281)",Ref
4406,8830.08881440693,"(837.9948861496218, 492.47357723679283)","(824.0961303710938, 502.9038391113281)",Ref
4407,8830.09849314693,"(839.5924933639285, 488.72245344443974)","(824.0982055664062, 502.64617919921875)",Ref
4407,8830.109997554931,"(839.4504163146823, 491.77368222211726)","(824.0982055664062, 502.64617919921875)",Ref
4407,8830.12196985093,"(837.314666711068, 488.84945584360844)","(824.0982055664062, 502.64617919921875)",Ref
4408,8830.13100288793,"(838.3852230939422, 490.5602764655164)","(824.001708984375, 502.77880859375)",Ref
4408,8830.14212105493,"(836.9736574216188, 492.9125384515603)","(824.001708984375, 502.77880859375)",Ref
4408,8830.15763918393,"(836.4374471457701, 491.2273080711062)","(824.001708984375, 502.77880859375)",Ref
4409,8830.16850135093,"(838.8928415490034, 489.2896419709406)","(824.0733032226562, 502.54400634765625)",Ref
4409,8830.17810029493,"(837.3525419695229, 493.5999441154786)","(824.0733032226562, 502.54400634765625)",Ref
4410,8830.19180948093,"(838.6370477227019, 491.3355518896207)","(824.1429443359375, 502.348876953125)",Ref
4410,8830.20056401793,"(838.3364055229816, 491.72697563492466)","(824.1429443359375, 502.348876953125)",Ref
4410,8830.21451616593,"(841.1469644615509, 490.4512723152834)","(824.1429443359375, 502.348876953125)",Ref
4411,8830.22569096193,"(840.6666340859806, 490.31118416588725)","(824.0674438476562, 502.6604919433594)",Ref
4411,8830.23409240693,"(838.9113225135089, 490.3883667151608)","(824.0674438476562, 502.6604919433594)",Ref
4411,8830.244818202931,"(838.4082179864863, 488.5252282941923)","(824.0674438476562, 502.6604919433594)",Ref
4412,8830.25852683193,"(838.0432686255424, 490.46637152078057)","(824.2091064453125, 502.4822082519531)",Ref
4412,8830.268904109931,"(833.9963325227741, 488.451009174513)","(824.2091064453125, 502.4822082519531)",Ref
4412,8830.27809192493,"(837.9951672098107, 489.5970892811654)","(824.2091064453125, 502.4822082519531)",Ref
4413,8830.29016222093,"(837.2256601037604, 488.59199986707034)","(824.3758544921875, 502.1769104003906)",Ref
4413,8830.30007003593,"(839.5378188874449, 490.12325907130133)","(824.3758544921875, 502.1769104003906)",Ref
4413,8830.310935276932,"(837.1576974796467, 488.0041962515489)","(824.3758544921875, 502.1769104003906)",Ref
4414,8830.32532953593,"(841.5237929951977, 489.71809613245466)","(824.6119995117188, 502.32623291015625)",Ref
4414,8830.333545091931,"(837.4829679060317, 486.99321080234756)","(824.6119995117188, 502.32623291015625)",Ref
4414,8830.343924572931,"(838.3026182226743, 492.0910484219421)","(824.6119995117188, 502.32623291015625)",Ref
4414,8830.35727027693,"(841.650894037286, 491.4250859768787)","(824.6119995117188, 502.32623291015625)",Ref
4415,8830.366811831931,"(838.8265288027369, 487.26447640472213)","(824.394775390625, 502.7911682128906)",Ref
4415,8830.37715931393,"(839.669082638504, 489.0622768850168)","(824.394775390625, 502.7911682128906)",Ref
4416,8830.39010640593,"(836.0548504692019, 492.0386829011806)","(824.561279296875, 502.916748046875)",Ref
4416,8830.39985053593,"(838.9012184009692, 492.36582729593914)","(824.561279296875, 502.916748046875)",Ref
4416,8830.410732683931,"(839.0403900916283, 493.1042079491453)","(824.561279296875, 502.916748046875)",Ref
4416,8830.423265054931,"(836.4829282418624, 489.0882531064661)","(824.561279296875, 502.916748046875)",Ref
4417,8830.433321498931,"(837.093417544188, 492.45138357884844)","(824.3255004882812, 503.03033447265625)",Ref
4417,8830.44406662893,"(840.1603531746223, 491.2396218435337)","(824.3255004882812, 503.03033447265625)",Ref
4417,8830.45691942493,"(838.6829331071267, 490.3487834144393)","(824.3255004882812, 503.03033447265625)",Ref
4418,8830.46636927693,"(837.1692941756027, 491.6033221931285)","(824.1528930664062, 503.47576904296875)",Ref
4418,8830.47699649893,"(839.8012988421085, 489.92779661661586)","(824.1528930664062, 503.47576904296875)",Ref
4419,8830.492671979931,"(836.6329877387933, 491.7868503294874)","(824.28515625, 503.1053161621094)",Ref
4419,8830.502430609931,"(836.0593732585075, 493.5521216184718)","(824.28515625, 503.1053161621094)",Ref
4419,8830.51503962893,"(836.2947363065994, 490.69162140314006)","(824.28515625, 503.1053161621094)",Ref
4420,8830.52895709193,"(835.9804787489987, 487.35263400477726)","(824.4031372070312, 503.0323486328125)",Ref
4420,8830.55657781393,"(837.8177763886558, 492.3340885959495)","(824.4031372070312, 503.0323486328125)",Ref
4421,8830.568608165931,"(837.586890364126, 489.59964038672337)","(824.8156127929688, 502.98223876953125)",Ref
4421,8830.57760759093,"(841.6575964540821, 490.048025321585)","(824.8156127929688, 502.98223876953125)",Ref
4422,8830.59233916593,"(833.4479936055077, 491.8623416853644)","(824.8330688476562, 502.9457702636719)",Ref
4422,8830.59970840593,"(827.9018408782586, 490.568574405898)","(824.8330688476562, 502.9457702636719)",Ref
4422,8830.61118844293,"(825.7357869050966, 489.3115358169741)","(824.8330688476562, 502.9457702636719)",Ref
4423,8830.62491623993,"(826.7000688307467, 491.02193705638086)","(825.0405883789062, 502.7154846191406)",Ref
4423,8830.635398609931,"(828.4857341681177, 490.93963280374425)","(825.0405883789062, 502.7154846191406)",Ref
4423,8830.65201468393,"(824.5509167490126, 491.9251589763729)","(825.0405883789062, 502.7154846191406)",Ref
4424,8830.68931114693,"(828.891462910025, 492.5841995169178)","(825.0936889648438, 502.2480773925781)",Ref
4425,8830.711726664931,"(829.0278329237872, 490.95077680344343)","(825.1185913085938, 502.32666015625)",Ref
4425,8830.722828979931,"(830.3830879695392, 492.54130015860363)","(825.1185913085938, 502.32666015625)",Ref
4426,8830.732744109931,"(827.1215221327011, 488.07486147773767)","(825.0405883789062, 502.7154846191406)",Ref
4426,8830.746703646932,"(829.4275106930485, 490.65600296836425)","(825.0405883789062, 502.7154846191406)",Ref
4426,8830.75465112793,"(829.9116805082814, 488.70348194270605)","(825.0405883789062, 502.7154846191406)",Ref
4427,8830.767065294931,"(828.2776707972946, 492.8475466576357)","(824.9063110351562, 502.7519226074219)",Ref
4427,8830.77871460993,"(828.448253825149, 493.61112658853193)","(824.9063110351562, 502.7519226074219)",Ref
4427,8830.788367850932,"(828.0132713495657, 490.83465771325837)","(824.9063110351562, 502.7519226074219)",Ref
4428,8830.799663627931,"(828.4119062937705, 492.0142277270973)","(824.6356811523438, 502.2398376464844)",Ref
4428,8830.81200568393,"(828.7746845493634, 490.62332811910113)","(824.6356811523438, 502.2398376464844)",Ref
4428,8830.821290553931,"(827.0716764984616, 492.9800717523255)","(824.6356811523438, 502.2398376464844)",Ref
4429,8830.832221887931,"(825.383260474945, 488.7455012540556)","(824.859130859375, 502.179931640625)",Ref
4429,8830.84525797993,"(827.9209342365078, 488.7082898413343)","(824.859130859375, 502.179931640625)",Ref
4429,8830.854417294931,"(824.8353519211709, 487.80602530319203)","(824.859130859375, 502.179931640625)",Ref
4430,8830.86719781393,"(826.4805301649178, 490.6501771210613)","(824.7762451171875, 502.08526611328125)",Ref
4430,8830.87805692493,"(829.6613242276505, 487.2725357519258)","(824.7762451171875, 502.08526611328125)",Ref
4430,8830.88758868393,"(825.5974928225089, 490.7332475758706)","(824.7762451171875, 502.08526611328125)",Ref
4431,8830.89842642493,"(826.4966444541253, 488.4017026494699)","(824.462158203125, 501.9754333496094)",Ref
4431,8830.91321957293,"(826.1428205308318, 492.85912940811045)","(824.462158203125, 501.9754333496094)",Ref
4431,8830.92058401693,"(829.1660964979244, 485.5801373271704)","(824.462158203125, 501.9754333496094)",Ref
4432,8830.932091720932,"(826.5840813394577, 491.8155750359434)","(824.5248413085938, 501.52484130859375)",Ref
4432,8830.94456488793,"(828.9943452704317, 489.67097630662806)","(824.5248413085938, 501.52484130859375)",Ref
4432,8830.95398218393,"(827.7672747842923, 487.15902311657436)","(824.5248413085938, 501.52484130859375)",Ref
4433,8830.967230683931,"(827.1559520866967, 491.80579542120563)","(824.6113891601562, 501.57244873046875)",Ref
4433,8830.97940179493,"(827.9952885857829, 486.40527480698296)","(824.6113891601562, 501.57244873046875)",Ref
4433,8830.98739770193,"(826.9177454912254, 492.155157204282)","(824.6113891601562, 501.57244873046875)",Ref
4434,8830.998700164932,"(828.2172360853941, 484.61810954279)","(824.4754028320312, 501.1304016113281)",Ref
4434,8831.01157496193,"(828.20301208814, 484.2558007424065)","(824.4754028320312, 501.1304016113281)",Ref
4434,8831.02058209093,"(824.9913856441907, 494.10705541069524)","(824.4754028320312, 501.1304016113281)",Ref
4435,8831.034085312931,"(823.8045280242713, 490.6609643170045)","(824.8807373046875, 501.1192626953125)",Ref
4435,8831.044958368931,"(827.5489379795392, 487.45070359401944)","(824.8807373046875, 501.1192626953125)",Ref
4435,8831.053947794931,"(826.919018135864, 491.40027176153836)","(824.8807373046875, 501.1192626953125)",Ref
4436,8831.06519057293,"(825.5060502620122, 489.01800521225186)","(825.0, 501.203125)",Ref
4436,8831.080143812931,"(826.9302012291103, 490.05400754838854)","(825.0, 501.203125)",Ref
4436,8831.087237164931,"(827.1987733316503, 487.81340027632007)","(825.0, 501.203125)",Ref
4437,8831.09853323893,"(827.0968960609093, 489.3458948752193)","(303.452392578125, 503.4429931640625)",Ref
4437,8831.11149936893,"(826.1457337123768, 490.74207911951424)","(303.452392578125, 503.4429931640625)",Ref
4437,8831.12044673893,"(826.7126697226859, 481.7899079105877)","(303.452392578125, 503.4429931640625)",Ref
